Timestamp, Message
2023/04/03 10:19:16,GameEvent raised: ScanWindowIsIn
2023/04/03 10:19:16,Webcam playing...
2023/04/03 10:19:16,Resetting update count...
2023/04/03 10:19:16,Setting should be playing to true...
2023/04/03 10:19:23,Resetting timeout to 10:19:38 AM
2023/04/03 10:19:23,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 5; shouldBePlaying: True; saved webCamTextureID: -282; current ID: -282; lastUpdateCount: -1
2023/04/03 10:19:39,Resetting timeout to 10:19:54 AM
2023/04/03 10:19:39,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 5; shouldBePlaying: True; saved webCamTextureID: -282; current ID: -282; lastUpdateCount: 5
2023/04/03 10:19:39,CAMERA RE-INIT: Currently used webcam, HD Pro Webcam C920, has not updated since last check. Update count: 5
2023/04/03 10:19:39,Re-initializing HD Pro Webcam C920...
2023/04/03 10:19:39,Initializing from myWebCamTextureToMatHelper...
2023/04/03 10:19:39,Releasing resources...
2023/04/03 10:19:40,OnWebCamTextureToMatHelperDisposed
2023/04/03 10:19:40,Successfully found correct camera.
2023/04/03 10:19:40,NEW webCamTexture ID: -328
2023/04/03 10:19:40,Resetting update count...
2023/04/03 10:19:40,Setting should be playing to true...
2023/04/03 10:19:40,WebCamTextureToMatHelper: Devicename:HD Pro Webcam C920 name: width:1280 height:720 fps:60 videoRotationAngle:0 videoVerticallyMirrored:False isFrongFacing:True
2023/04/03 10:19:40,Calling OnWebCamTextureToMatHelperInitialized...
2023/04/03 10:19:40,OnWebCamTextureToMatHelperInitialized. Screen.width 1920 Screen.height 1080 Screen.orientation Portrait
2023/04/03 10:19:40,GameEvent raised: WebcamTextureToMatHelperInitialized
2023/04/03 10:19:40,Initializing debug menu...
2023/04/03 10:19:40,Resetting update count...
2023/04/03 10:19:51,Quit application via 'Escape' key.
2023/04/03 10:19:51,Application Quit
2023/04/03 10:19:52,Releasing resources...
2023/04/03 10:19:52,OnWebCamTextureToMatHelperDisposed
2023/04/03 10:51:05,Application Awake - version #2023.1.18
2023/04/03 10:51:05,Primary Display    App (screen dims): 1920 x 1080 (1.777778)   "Current Resolution": 1920 x 1080   Rendering Res: 1920 x 1080   System Res: 1920 x 1080
2023/04/03 10:51:05,Activated second display.   Rendering Res: 1920 x 1080   System Res: 1920 x 1080
2023/04/03 10:51:06,GameEvent raised: ConfigLoaded
2023/04/03 10:51:06,Initializing from myWebCamTextureToMatHelper...
2023/04/03 10:51:06,Successfully found correct camera.
2023/04/03 10:51:06,NEW webCamTexture ID: -138
2023/04/03 10:51:06,Resetting update count...
2023/04/03 10:51:06,Setting should be playing to true...
2023/04/03 10:51:06,WebCamTextureToMatHelper: Devicename:HD Pro Webcam C920 name: width:640 height:480 fps:60 videoRotationAngle:0 videoVerticallyMirrored:False isFrongFacing:True
2023/04/03 10:51:06,Calling OnWebCamTextureToMatHelperInitialized...
2023/04/03 10:51:06,OnWebCamTextureToMatHelperInitialized. Screen.width 1920 Screen.height 1080 Screen.orientation Portrait
2023/04/03 10:51:06,GameEvent raised: WebcamTextureToMatHelperInitialized
2023/04/03 10:51:06,Resetting update count...
2023/04/03 10:51:13,Re-initializing HD Pro Webcam C920...
2023/04/03 10:51:13,Initializing from myWebCamTextureToMatHelper...
2023/04/03 10:51:13,Releasing resources...
2023/04/03 10:51:13,OnWebCamTextureToMatHelperDisposed
2023/04/03 10:51:13,Successfully found correct camera.
2023/04/03 10:51:13,NEW webCamTexture ID: -142
2023/04/03 10:51:14,Resetting update count...
2023/04/03 10:51:14,Setting should be playing to true...
2023/04/03 10:51:14,WebCamTextureToMatHelper: Devicename:HD Pro Webcam C920 name: width:640 height:480 fps:60 videoRotationAngle:0 videoVerticallyMirrored:False isFrongFacing:True
2023/04/03 10:51:14,Calling OnWebCamTextureToMatHelperInitialized...
2023/04/03 10:51:14,OnWebCamTextureToMatHelperInitialized. Screen.width 1920 Screen.height 1080 Screen.orientation Portrait
2023/04/03 10:51:14,GameEvent raised: WebcamTextureToMatHelperInitialized
2023/04/03 10:51:14,Resetting update count...
2023/04/03 10:51:17,Opening debug menu and initializing...
2023/04/03 10:51:17,Initializing debug menu...
2023/04/03 10:51:17,Closing debug menu...
2023/04/03 10:51:17,Webcam pausing...
2023/04/03 10:51:17,Resetting update count...
2023/04/03 10:51:17,Setting should be playing to false...
2023/04/03 10:51:17,resetting requested device name
2023/04/03 10:51:17,Initializing from myWebCamTextureToMatHelper...
2023/04/03 10:51:17,Releasing resources...
2023/04/03 10:51:17,OnWebCamTextureToMatHelperDisposed
2023/04/03 10:51:17,Successfully found correct camera.
2023/04/03 10:51:17,NEW webCamTexture ID: -240
2023/04/03 10:51:18,Resetting update count...
2023/04/03 10:51:18,Setting should be playing to true...
2023/04/03 10:51:18,WebCamTextureToMatHelper: Devicename:HD Pro Webcam C920 name: width:640 height:480 fps:60 videoRotationAngle:0 videoVerticallyMirrored:False isFrongFacing:True
2023/04/03 10:51:18,Calling OnWebCamTextureToMatHelperInitialized...
2023/04/03 10:51:18,OnWebCamTextureToMatHelperInitialized. Screen.width 1920 Screen.height 1080 Screen.orientation Portrait
2023/04/03 10:51:18,GameEvent raised: WebcamTextureToMatHelperInitialized
2023/04/03 10:51:18,Resetting update count...
2023/04/03 10:51:18,Webcam playing...
2023/04/03 10:51:18,Resetting update count...
2023/04/03 10:51:18,Setting should be playing to true...
2023/04/03 10:51:20,Opening debug menu and initializing...
2023/04/03 10:51:20,Initializing debug menu...
2023/04/03 10:51:23,Closing debug menu...
2023/04/03 10:51:23,Webcam pausing...
2023/04/03 10:51:23,Resetting update count...
2023/04/03 10:51:23,Setting should be playing to false...
2023/04/03 10:51:23,resetting requested device name
2023/04/03 10:51:23,Initializing from myWebCamTextureToMatHelper...
2023/04/03 10:51:23,Releasing resources...
2023/04/03 10:51:23,OnWebCamTextureToMatHelperDisposed
2023/04/03 10:51:23,Successfully found correct camera.
2023/04/03 10:51:23,NEW webCamTexture ID: -284
2023/04/03 10:51:24,Resetting update count...
2023/04/03 10:51:24,Setting should be playing to true...
2023/04/03 10:51:24,WebCamTextureToMatHelper: Devicename:HD Pro Webcam C920 name: width:640 height:480 fps:60 videoRotationAngle:0 videoVerticallyMirrored:False isFrongFacing:True
2023/04/03 10:51:24,Calling OnWebCamTextureToMatHelperInitialized...
2023/04/03 10:51:24,OnWebCamTextureToMatHelperInitialized. Screen.width 1920 Screen.height 1080 Screen.orientation Portrait
2023/04/03 10:51:24,GameEvent raised: WebcamTextureToMatHelperInitialized
2023/04/03 10:51:24,Resetting update count...
2023/04/03 10:51:24,Webcam playing...
2023/04/03 10:51:24,Resetting update count...
2023/04/03 10:51:24,Setting should be playing to true...
2023/04/03 10:51:29,Refined scan thread successfully created and executed in 347.7723 milliseconds.
2023/04/03 10:51:29,GameEvent raised: NewPreview
2023/04/03 10:51:29,Refined scan successfully copied to preview mats in 0.9997 milliseconds.
2023/04/03 10:51:31,Quit application via 'Escape' key.
2023/04/03 10:51:31,Application Quit
2023/04/03 10:51:31,Releasing resources...
2023/04/03 10:51:31,OnWebCamTextureToMatHelperDisposed
2023/04/03 11:16:22,Application Awake - version #2023.1.18
2023/04/03 11:16:22,Primary Display    App (screen dims): 1920 x 1080 (1.777778)   "Current Resolution": 1920 x 1080   Rendering Res: 1920 x 1080   System Res: 1920 x 1080
2023/04/03 11:16:22,Activated second display.   Rendering Res: 1920 x 1080   System Res: 1920 x 1080
2023/04/03 11:16:23,GameEvent raised: ConfigLoaded
2023/04/03 11:16:23,Initializing from myWebCamTextureToMatHelper...
2023/04/03 11:16:23,Successfully found correct camera.
2023/04/03 11:16:23,NEW webCamTexture ID: -138
2023/04/03 11:16:23,Resetting update count...
2023/04/03 11:16:23,Setting should be playing to true...
2023/04/03 11:16:23,WebCamTextureToMatHelper: Devicename:HD Pro Webcam C920 name: width:640 height:480 fps:60 videoRotationAngle:0 videoVerticallyMirrored:False isFrongFacing:True
2023/04/03 11:16:23,Calling OnWebCamTextureToMatHelperInitialized...
2023/04/03 11:16:23,OnWebCamTextureToMatHelperInitialized. Screen.width 1920 Screen.height 1080 Screen.orientation Portrait
2023/04/03 11:16:23,GameEvent raised: WebcamTextureToMatHelperInitialized
2023/04/03 11:16:23,Resetting update count...
2023/04/03 11:16:39,Quit application via 'Escape' key.
2023/04/03 11:16:39,Application Quit
2023/04/03 11:18:14,Application Awake - version #2023.1.18
2023/04/03 11:18:14,Primary Display    App (screen dims): 1920 x 1080 (1.777778)   "Current Resolution": 1920 x 1080   Rendering Res: 1920 x 1080   System Res: 1920 x 1080
2023/04/03 11:18:14,Activated second display.   Rendering Res: 1920 x 1080   System Res: 1920 x 1080
2023/04/03 11:18:14,Opening attract...
2023/04/03 11:18:14,GameEvent raised: CloseAllWindows
2023/04/03 11:18:14,GameEvent raised: MuralPositionsLoaded
2023/04/03 11:18:14,GameEvent raised: ConfigLoaded
2023/04/03 11:18:14,Initializing from myWebCamTextureToMatHelper...
2023/04/03 11:18:14,Successfully found correct camera.
2023/04/03 11:18:14,NEW webCamTexture ID: -282
2023/04/03 11:18:15,Resetting update count...
2023/04/03 11:18:15,Setting should be playing to true...
2023/04/03 11:18:15,WebCamTextureToMatHelper: Devicename:HD Pro Webcam C920 name: width:640 height:480 fps:60 videoRotationAngle:0 videoVerticallyMirrored:False isFrongFacing:True
2023/04/03 11:18:15,Calling OnWebCamTextureToMatHelperInitialized...
2023/04/03 11:18:21,Closing attract...
2023/04/03 11:18:25,GameEvent raised: CloseAllWindows
2023/04/03 11:18:25,GameEvent raised: Attract
2023/04/03 11:18:25,GameEvent raised: NonScanWindowIsIn
2023/04/03 11:18:25,GameEvent raised: CloseAllWindows
2023/04/03 11:18:25,GameEvent raised: ScanWindow
2023/04/03 11:18:25,GameEvent raised: ScanWindowIsIn
2023/04/03 11:18:25,GameEvent raised: CloseAllWindows
2023/04/03 11:18:25,GameEvent raised: Attract
2023/04/03 11:18:26,GameEvent raised: NonScanWindowIsIn
2023/04/03 11:18:26,GameEvent raised: CloseAllWindows
2023/04/03 11:18:26,GameEvent raised: ScanWindow
2023/04/03 11:18:26,GameEvent raised: ScanWindowIsIn
2023/04/03 11:18:32,Quit application via 'Escape' key.
2023/04/03 11:18:32,Application Quit
2023/04/03 11:20:20,Application Awake - version #2023.1.18
2023/04/03 11:20:20,Primary Display    App (screen dims): 1920 x 1080 (1.777778)   "Current Resolution": 1920 x 1080   Rendering Res: 1920 x 1080   System Res: 1920 x 1080
2023/04/03 11:20:20,Activated second display.   Rendering Res: 1920 x 1080   System Res: 1920 x 1080
2023/04/03 11:20:20,Opening attract...
2023/04/03 11:20:20,Resetting timeout to 11:20:35 AM
2023/04/03 11:20:21,GameEvent raised: CloseAllWindows
2023/04/03 11:20:21,GameEvent raised: MuralPositionsLoaded
2023/04/03 11:20:21,GameEvent raised: ConfigLoaded
2023/04/03 11:20:21,Initializing from myWebCamTextureToMatHelper...
2023/04/03 11:20:21,Successfully found correct camera.
2023/04/03 11:20:21,NEW webCamTexture ID: -282
2023/04/03 11:20:21,Resetting update count...
2023/04/03 11:20:21,Setting should be playing to true...
2023/04/03 11:20:21,WebCamTextureToMatHelper: Devicename:HD Pro Webcam C920 name: width:640 height:480 fps:60 videoRotationAngle:0 videoVerticallyMirrored:False isFrongFacing:True
2023/04/03 11:20:21,Calling OnWebCamTextureToMatHelperInitialized...
2023/04/03 11:20:21,OnWebCamTextureToMatHelperInitialized. Screen.width 1920 Screen.height 1080 Screen.orientation Portrait
2023/04/03 11:20:21,GameEvent raised: WebcamTextureToMatHelperInitialized
2023/04/03 11:20:21,Resetting update count...
2023/04/03 11:20:21,GameEvent raised: WindowsRefreshed
2023/04/03 11:20:21,GameEvent raised: CloseAllWindows
2023/04/03 11:20:21,Starting app...
2023/04/03 11:20:21,GameEvent raised: Attract
2023/04/03 11:20:21,GameEvent raised: NonScanWindowIsIn
2023/04/03 11:20:28,Closing attract...
2023/04/03 11:20:29,GameEvent raised: CloseAllWindows
2023/04/03 11:20:29,GameEvent raised: ScanWindow
2023/04/03 11:20:29,GameEvent raised: Start Click
2023/04/03 11:20:30,GameEvent raised: ScanWindowIsIn
2023/04/03 11:20:35,Resetting timeout to 11:20:50 AM
2023/04/03 11:20:35,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 416; shouldBePlaying: True; saved webCamTextureID: -282; current ID: -282; lastUpdateCount: -1
2023/04/03 11:20:50,Resetting timeout to 11:21:05 AM
2023/04/03 11:20:50,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 864; shouldBePlaying: True; saved webCamTextureID: -282; current ID: -282; lastUpdateCount: 416
2023/04/03 11:21:05,Resetting timeout to 11:21:20 AM
2023/04/03 11:21:05,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 1314; shouldBePlaying: True; saved webCamTextureID: -282; current ID: -282; lastUpdateCount: 864
2023/04/03 11:21:20,Resetting timeout to 11:21:35 AM
2023/04/03 11:21:20,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 1764; shouldBePlaying: True; saved webCamTextureID: -282; current ID: -282; lastUpdateCount: 1314
2023/04/03 11:21:35,Resetting timeout to 11:21:50 AM
2023/04/03 11:21:35,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 2214; shouldBePlaying: True; saved webCamTextureID: -282; current ID: -282; lastUpdateCount: 1764
2023/04/03 11:21:50,Resetting timeout to 11:22:05 AM
2023/04/03 11:21:50,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 2662; shouldBePlaying: True; saved webCamTextureID: -282; current ID: -282; lastUpdateCount: 2214
2023/04/03 11:22:05,Resetting timeout to 11:22:20 AM
2023/04/03 11:22:05,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 3112; shouldBePlaying: True; saved webCamTextureID: -282; current ID: -282; lastUpdateCount: 2662
2023/04/03 11:22:20,Resetting timeout to 11:22:35 AM
2023/04/03 11:22:20,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 3562; shouldBePlaying: True; saved webCamTextureID: -282; current ID: -282; lastUpdateCount: 3112
2023/04/03 11:22:35,Resetting timeout to 11:22:50 AM
2023/04/03 11:22:35,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 4010; shouldBePlaying: True; saved webCamTextureID: -282; current ID: -282; lastUpdateCount: 3562
2023/04/03 11:22:45,GameEvent raised: On Begin Scan
2023/04/03 11:22:50,Resetting timeout to 11:23:05 AM
2023/04/03 11:22:50,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 4459; shouldBePlaying: True; saved webCamTextureID: -282; current ID: -282; lastUpdateCount: 4010
2023/04/03 11:22:56,Quit application via 'Escape' key.
2023/04/03 11:22:56,Application Quit
2023/04/03 11:25:27,Application Awake - version #2023.1.18
2023/04/03 11:25:27,Primary Display    App (screen dims): 1920 x 1080 (1.777778)   "Current Resolution": 1920 x 1080   Rendering Res: 1920 x 1080   System Res: 1920 x 1080
2023/04/03 11:25:27,Activated second display.   Rendering Res: 1920 x 1080   System Res: 1920 x 1080
2023/04/03 11:25:27,Opening attract...
2023/04/03 11:25:28,GameEvent raised: CloseAllWindows
2023/04/03 11:25:28,GameEvent raised: MuralPositionsLoaded
2023/04/03 11:25:28,GameEvent raised: ConfigLoaded
2023/04/03 11:25:28,Initializing from myWebCamTextureToMatHelper...
2023/04/03 11:25:28,Successfully found correct camera.
2023/04/03 11:25:28,NEW webCamTexture ID: -282
2023/04/03 11:25:28,Resetting update count...
2023/04/03 11:25:28,Setting should be playing to true...
2023/04/03 11:25:28,WebCamTextureToMatHelper: Devicename:HD Pro Webcam C920 name: width:640 height:480 fps:60 videoRotationAngle:0 videoVerticallyMirrored:False isFrongFacing:True
2023/04/03 11:25:28,Calling OnWebCamTextureToMatHelperInitialized...
2023/04/03 11:25:28,OnWebCamTextureToMatHelperInitialized. Screen.width 1920 Screen.height 1080 Screen.orientation Portrait
2023/04/03 11:25:28,GameEvent raised: WebcamTextureToMatHelperInitialized
2023/04/03 11:25:28,Resetting update count...
2023/04/03 11:25:28,GameEvent raised: WindowsRefreshed
2023/04/03 11:25:28,GameEvent raised: CloseAllWindows
2023/04/03 11:25:28,Starting app...
2023/04/03 11:25:28,GameEvent raised: Attract
2023/04/03 11:25:28,GameEvent raised: NonScanWindowIsIn
2023/04/03 11:25:28,Webcam pausing...
2023/04/03 11:25:28,Resetting update count...
2023/04/03 11:25:28,Setting should be playing to false...
2023/04/03 11:25:30,Closing attract...
2023/04/03 11:25:32,GameEvent raised: CloseAllWindows
2023/04/03 11:25:32,GameEvent raised: ScanWindow
2023/04/03 11:25:32,GameEvent raised: Start Click
2023/04/03 11:25:32,GameEvent raised: ScanWindowIsIn
2023/04/03 11:25:32,Webcam playing...
2023/04/03 11:25:32,Resetting update count...
2023/04/03 11:25:32,Setting should be playing to true...
2023/04/03 11:25:38,Quit application via 'Escape' key.
2023/04/03 11:25:38,Application Quit
2023/04/03 11:25:38,Releasing resources...
2023/04/03 11:25:38,OnWebCamTextureToMatHelperDisposed
2023/04/03 11:27:15,Application Awake - version #2023.1.18
2023/04/03 11:27:15,Primary Display    App (screen dims): 1920 x 1080 (1.777778)   "Current Resolution": 1920 x 1080   Rendering Res: 1920 x 1080   System Res: 1920 x 1080
2023/04/03 11:27:15,Activated second display.   Rendering Res: 1920 x 1080   System Res: 1920 x 1080
2023/04/03 11:27:15,Opening attract...
2023/04/03 11:27:16,GameEvent raised: CloseAllWindows
2023/04/03 11:27:16,GameEvent raised: MuralPositionsLoaded
2023/04/03 11:27:16,GameEvent raised: ConfigLoaded
2023/04/03 11:27:16,Initializing from myWebCamTextureToMatHelper...
2023/04/03 11:27:16,Successfully found correct camera.
2023/04/03 11:27:16,NEW webCamTexture ID: -282
2023/04/03 11:27:16,Resetting update count...
2023/04/03 11:27:16,Setting should be playing to true...
2023/04/03 11:27:16,WebCamTextureToMatHelper: Devicename:HD Pro Webcam C920 name: width:640 height:480 fps:60 videoRotationAngle:0 videoVerticallyMirrored:False isFrongFacing:True
2023/04/03 11:27:16,Calling OnWebCamTextureToMatHelperInitialized...
2023/04/03 11:27:16,OnWebCamTextureToMatHelperInitialized. Screen.width 1920 Screen.height 1080 Screen.orientation Portrait
2023/04/03 11:27:16,GameEvent raised: WebcamTextureToMatHelperInitialized
2023/04/03 11:27:16,Resetting update count...
2023/04/03 11:27:16,GameEvent raised: WindowsRefreshed
2023/04/03 11:27:16,GameEvent raised: CloseAllWindows
2023/04/03 11:27:16,Starting app...
2023/04/03 11:27:16,GameEvent raised: Attract
2023/04/03 11:27:16,GameEvent raised: NonScanWindowIsIn
2023/04/03 11:27:16,Webcam pausing...
2023/04/03 11:27:16,Resetting update count...
2023/04/03 11:27:16,Setting should be playing to false...
2023/04/03 11:27:20,Closing attract...
2023/04/03 11:27:21,GameEvent raised: CloseAllWindows
2023/04/03 11:27:21,GameEvent raised: ScanWindow
2023/04/03 11:27:21,GameEvent raised: Start Click
2023/04/03 11:27:21,GameEvent raised: ScanWindowIsIn
2023/04/03 11:27:21,Webcam playing...
2023/04/03 11:27:21,Resetting update count...
2023/04/03 11:27:21,Setting should be playing to true...
2023/04/03 11:27:24,GameEvent raised: On Begin Scan
2023/04/03 11:27:24,Refined scan thread successfully created and executed in 335.6561 milliseconds.
2023/04/03 11:27:24,GameEvent raised: NewPreview
2023/04/03 11:27:24,Refined scan successfully copied to preview mats in 1.0026 milliseconds.
2023/04/03 11:27:25,GameEvent raised: AcceptScan
2023/04/03 11:27:25,The directory was created successfully at C:/Users/joshu/Documents/GitHub/moonshot-art-scan/Builds/Leak0/Moonshot Art Scan_Data/StreamingAssets\Images.
2023/04/03 11:27:25,GameEvent raised: ScanAdded
2023/04/03 11:27:25,GameEvent raised: UploadComplete
2023/04/03 11:27:25,GameEvent raised: On Begin Scan
2023/04/03 11:27:26,Refined scan thread successfully created and executed in 322.144 milliseconds.
2023/04/03 11:27:26,GameEvent raised: NewPreview
2023/04/03 11:27:26,Refined scan successfully copied to preview mats in 2.0003 milliseconds.
2023/04/03 11:27:26,GameEvent raised: AcceptScan
2023/04/03 11:27:26,GameEvent raised: ScanAdded
2023/04/03 11:27:26,GameEvent raised: UploadComplete
2023/04/03 11:27:27,GameEvent raised: On Begin Scan
2023/04/03 11:27:27,Refined scan thread successfully created and executed in 322.9125 milliseconds.
2023/04/03 11:27:27,GameEvent raised: NewPreview
2023/04/03 11:27:27,Refined scan successfully copied to preview mats in 1.0103 milliseconds.
2023/04/03 11:27:27,GameEvent raised: AcceptScan
2023/04/03 11:27:27,GameEvent raised: ScanAdded
2023/04/03 11:27:27,GameEvent raised: UploadComplete
2023/04/03 11:27:31,Quit application via 'Escape' key.
2023/04/03 11:27:31,Application Quit
2023/04/03 11:34:12,Application Awake - version #2023.1.18
2023/04/03 11:34:12,Primary Display    App (screen dims): 1920 x 1080 (1.777778)   "Current Resolution": 1920 x 1080   Rendering Res: 1920 x 1080   System Res: 1920 x 1080
2023/04/03 11:34:12,Activated second display.   Rendering Res: 1920 x 1080   System Res: 1920 x 1080
2023/04/03 11:34:12,Opening attract...
2023/04/03 11:34:12,GameEvent raised: CloseAllWindows
2023/04/03 11:34:12,GameEvent raised: MuralPositionsLoaded
2023/04/03 11:34:12,GameEvent raised: ConfigLoaded
2023/04/03 11:34:12,Initializing from myWebCamTextureToMatHelper...
2023/04/03 11:34:12,Successfully found correct camera.
2023/04/03 11:34:12,NEW webCamTexture ID: -282
2023/04/03 11:34:13,Resetting update count...
2023/04/03 11:34:13,Setting should be playing to true...
2023/04/03 11:34:13,WebCamTextureToMatHelper: Devicename:HD Pro Webcam C920 name: width:640 height:480 fps:60 videoRotationAngle:0 videoVerticallyMirrored:False isFrongFacing:True
2023/04/03 11:34:13,Calling OnWebCamTextureToMatHelperInitialized...
2023/04/03 11:34:13,OnWebCamTextureToMatHelperInitialized. Screen.width 1920 Screen.height 1080 Screen.orientation Portrait
2023/04/03 11:34:13,GameEvent raised: WebcamTextureToMatHelperInitialized
2023/04/03 11:34:13,Resetting update count...
2023/04/03 11:34:13,GameEvent raised: WindowsRefreshed
2023/04/03 11:34:13,GameEvent raised: CloseAllWindows
2023/04/03 11:34:13,Starting app...
2023/04/03 11:34:13,GameEvent raised: Attract
2023/04/03 11:34:13,GameEvent raised: NonScanWindowIsIn
2023/04/03 11:34:13,Webcam pausing...
2023/04/03 11:34:13,Resetting update count...
2023/04/03 11:34:13,Setting should be playing to false...
2023/04/03 11:34:17,Closing attract...
2023/04/03 11:34:28,GameEvent raised: CloseAllWindows
2023/04/03 11:34:28,GameEvent raised: ScanWindow
2023/04/03 11:34:28,GameEvent raised: Start Click
2023/04/03 11:34:28,GameEvent raised: ScanWindowIsIn
2023/04/03 11:34:28,Webcam playing...
2023/04/03 11:34:28,Resetting update count...
2023/04/03 11:34:28,Setting should be playing to true...
2023/04/03 11:34:29,GameEvent raised: On Begin Scan
2023/04/03 11:34:30,Refined scan thread successfully created and executed in 322.5345 milliseconds.
2023/04/03 11:34:30,GameEvent raised: NewPreview
2023/04/03 11:34:30,Refined scan successfully copied to preview mats in 2.1147 milliseconds.
2023/04/03 11:34:30,GameEvent raised: AcceptScan
2023/04/03 11:34:30,GameEvent raised: ScanAdded
2023/04/03 11:34:30,GameEvent raised: UploadComplete
2023/04/03 11:34:36,Opening debug menu and initializing...
2023/04/03 11:34:36,Initializing debug menu...
2023/04/03 11:34:36,Closing debug menu...
2023/04/03 11:34:36,Webcam pausing...
2023/04/03 11:34:36,Resetting update count...
2023/04/03 11:34:36,Setting should be playing to false...
2023/04/03 11:34:36,resetting requested device name
2023/04/03 11:34:36,Initializing from myWebCamTextureToMatHelper...
2023/04/03 11:34:36,Releasing resources...
2023/04/03 11:34:36,OnWebCamTextureToMatHelperDisposed
2023/04/03 11:34:36,Successfully found correct camera.
2023/04/03 11:34:36,NEW webCamTexture ID: -376
2023/04/03 11:34:37,Resetting update count...
2023/04/03 11:34:37,Setting should be playing to true...
2023/04/03 11:34:37,WebCamTextureToMatHelper: Devicename:HD Pro Webcam C920 name: width:640 height:480 fps:60 videoRotationAngle:0 videoVerticallyMirrored:False isFrongFacing:True
2023/04/03 11:34:37,Calling OnWebCamTextureToMatHelperInitialized...
2023/04/03 11:34:37,OnWebCamTextureToMatHelperInitialized. Screen.width 1920 Screen.height 1080 Screen.orientation Portrait
2023/04/03 11:34:37,GameEvent raised: WebcamTextureToMatHelperInitialized
2023/04/03 11:34:37,Resetting update count...
2023/04/03 11:34:37,Webcam playing...
2023/04/03 11:34:37,Resetting update count...
2023/04/03 11:34:37,Setting should be playing to true...
2023/04/03 11:34:38,Opening debug menu and initializing...
2023/04/03 11:34:38,Initializing debug menu...
2023/04/03 11:34:39,Closing debug menu...
2023/04/03 11:34:39,Webcam pausing...
2023/04/03 11:34:39,Resetting update count...
2023/04/03 11:34:39,Setting should be playing to false...
2023/04/03 11:34:39,resetting requested device name
2023/04/03 11:34:39,Initializing from myWebCamTextureToMatHelper...
2023/04/03 11:34:39,Releasing resources...
2023/04/03 11:34:39,OnWebCamTextureToMatHelperDisposed
2023/04/03 11:34:39,Successfully found correct camera.
2023/04/03 11:34:39,NEW webCamTexture ID: -420
2023/04/03 11:34:40,Resetting update count...
2023/04/03 11:34:40,Setting should be playing to true...
