Timestamp, Message
2023/03/28 13:47:14,GameEvent raised: NewPreview
2023/03/28 13:47:14,Refined scan successfully copied to preview mats in 2.0005 milliseconds.
2023/03/28 13:47:14,Refined scan thread successfully created and executed in 335.4734 milliseconds.
2023/03/28 13:47:14,GameEvent raised: NewPreview
2023/03/28 13:47:14,Refined scan successfully copied to preview mats in 1.9985 milliseconds.
2023/03/28 13:47:15,Refined scan thread successfully created and executed in 376.038 milliseconds.
2023/03/28 13:47:15,GameEvent raised: NewPreview
2023/03/28 13:47:15,Refined scan successfully copied to preview mats in 2.5121 milliseconds.
2023/03/28 13:47:16,Refined scan thread successfully created and executed in 350.1047 milliseconds.
2023/03/28 13:47:16,GameEvent raised: NewPreview
2023/03/28 13:47:16,Refined scan successfully copied to preview mats in 2.001 milliseconds.
2023/03/28 13:47:17,Refined scan thread successfully created and executed in 378.6952 milliseconds.
2023/03/28 13:47:17,GameEvent raised: NewPreview
2023/03/28 13:47:17,Refined scan successfully copied to preview mats in 1.0014 milliseconds.
2023/03/28 13:47:17,Refined scan thread successfully created and executed in 347.0278 milliseconds.
2023/03/28 13:47:17,GameEvent raised: NewPreview
2023/03/28 13:47:17,Refined scan successfully copied to preview mats in 0.9995 milliseconds.
2023/03/28 13:47:18,Refined scan thread successfully created and executed in 339.1763 milliseconds.
2023/03/28 13:47:18,GameEvent raised: NewPreview
2023/03/28 13:47:18,Refined scan successfully copied to preview mats in 2.0005 milliseconds.
2023/03/28 13:47:19,Refined scan thread successfully created and executed in 360.4614 milliseconds.
2023/03/28 13:47:19,GameEvent raised: NewPreview
2023/03/28 13:47:19,Refined scan successfully copied to preview mats in 0.5062 milliseconds.
2023/03/28 13:47:19,Refined scan thread successfully created and executed in 325.5863 milliseconds.
2023/03/28 13:47:19,GameEvent raised: NewPreview
2023/03/28 13:47:19,Refined scan successfully copied to preview mats in 1.9999 milliseconds.
2023/03/28 13:47:20,Refined scan thread successfully created and executed in 315.7017 milliseconds.
2023/03/28 13:47:20,GameEvent raised: NewPreview
2023/03/28 13:47:20,Refined scan successfully copied to preview mats in 1.5099 milliseconds.
2023/03/28 13:47:21,Refined scan thread successfully created and executed in 333.4855 milliseconds.
2023/03/28 13:47:21,GameEvent raised: NewPreview
2023/03/28 13:47:21,Refined scan successfully copied to preview mats in 1.0019 milliseconds.
2023/03/28 13:47:21,Refined scan thread successfully created and executed in 321.0303 milliseconds.
2023/03/28 13:47:21,GameEvent raised: NewPreview
2023/03/28 13:47:21,Refined scan successfully copied to preview mats in 2.0141 milliseconds.
2023/03/28 13:47:22,Refined scan thread successfully created and executed in 328.3718 milliseconds.
2023/03/28 13:47:22,GameEvent raised: NewPreview
2023/03/28 13:47:22,Refined scan successfully copied to preview mats in 0.9995 milliseconds.
2023/03/28 13:47:23,Refined scan thread successfully created and executed in 343.7067 milliseconds.
2023/03/28 13:47:23,GameEvent raised: NewPreview
2023/03/28 13:47:23,Refined scan successfully copied to preview mats in 0.9971 milliseconds.
2023/03/28 13:47:23,Refined scan thread successfully created and executed in 341.5879 milliseconds.
2023/03/28 13:47:23,GameEvent raised: NewPreview
2023/03/28 13:47:23,Refined scan successfully copied to preview mats in 0.9944 milliseconds.
2023/03/28 13:47:24,Refined scan thread successfully created and executed in 331.8989 milliseconds.
2023/03/28 13:47:24,GameEvent raised: NewPreview
2023/03/28 13:47:24,Refined scan successfully copied to preview mats in 2.0003 milliseconds.
2023/03/28 13:47:25,Refined scan thread successfully created and executed in 315.3277 milliseconds.
2023/03/28 13:47:25,GameEvent raised: NewPreview
2023/03/28 13:47:25,Refined scan successfully copied to preview mats in 0.9994 milliseconds.
2023/03/28 13:47:25,Refined scan thread successfully created and executed in 320.3592 milliseconds.
2023/03/28 13:47:25,GameEvent raised: NewPreview
2023/03/28 13:47:25,Refined scan successfully copied to preview mats in 3.0006 milliseconds.
2023/03/28 13:47:26,Refined scan thread successfully created and executed in 316.7367 milliseconds.
2023/03/28 13:47:26,GameEvent raised: NewPreview
2023/03/28 13:47:26,Refined scan successfully copied to preview mats in 0.9995 milliseconds.
2023/03/28 13:47:27,Refined scan thread successfully created and executed in 331.726 milliseconds.
2023/03/28 13:47:27,GameEvent raised: NewPreview
2023/03/28 13:47:27,Refined scan successfully copied to preview mats in 1.0033 milliseconds.
2023/03/28 13:47:27,Refined scan thread successfully created and executed in 326.3515 milliseconds.
2023/03/28 13:47:27,GameEvent raised: NewPreview
2023/03/28 13:47:27,Refined scan successfully copied to preview mats in 1.1645 milliseconds.
2023/03/28 13:47:28,Resetting timeout to 1:47:43 PM
2023/03/28 13:47:28,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 2415; shouldBePlaying: True; saved webCamTextureID: -140; current ID: -140; lastUpdateCount: 1965
2023/03/28 13:47:28,Refined scan thread successfully created and executed in 329.5978 milliseconds.
2023/03/28 13:47:28,GameEvent raised: NewPreview
2023/03/28 13:47:28,Refined scan successfully copied to preview mats in 1.0211 milliseconds.
2023/03/28 13:47:29,Refined scan thread successfully created and executed in 359.8155 milliseconds.
2023/03/28 13:47:29,GameEvent raised: NewPreview
2023/03/28 13:47:29,Refined scan successfully copied to preview mats in 1.5184 milliseconds.
2023/03/28 13:47:30,Refined scan thread successfully created and executed in 341.3391 milliseconds.
2023/03/28 13:47:30,GameEvent raised: NewPreview
2023/03/28 13:47:30,Refined scan successfully copied to preview mats in 2.0017 milliseconds.
2023/03/28 13:47:43,Resetting timeout to 1:47:58 PM
2023/03/28 13:47:43,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 2857; shouldBePlaying: True; saved webCamTextureID: -140; current ID: -140; lastUpdateCount: 2415
2023/03/28 13:47:58,Resetting timeout to 1:48:13 PM
2023/03/28 13:47:58,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 3306; shouldBePlaying: True; saved webCamTextureID: -140; current ID: -140; lastUpdateCount: 2857
2023/03/28 13:48:13,Resetting timeout to 1:48:28 PM
2023/03/28 13:48:13,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 3757; shouldBePlaying: True; saved webCamTextureID: -140; current ID: -140; lastUpdateCount: 3306
2023/03/28 13:48:28,Resetting timeout to 1:48:43 PM
2023/03/28 13:48:28,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 4207; shouldBePlaying: True; saved webCamTextureID: -140; current ID: -140; lastUpdateCount: 3757
2023/03/28 13:48:43,Resetting timeout to 1:48:58 PM
2023/03/28 13:48:43,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 4657; shouldBePlaying: True; saved webCamTextureID: -140; current ID: -140; lastUpdateCount: 4207
2023/03/28 13:48:58,Resetting timeout to 1:49:13 PM
2023/03/28 13:48:58,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 5107; shouldBePlaying: True; saved webCamTextureID: -140; current ID: -140; lastUpdateCount: 4657
2023/03/28 13:49:13,Resetting timeout to 1:49:28 PM
2023/03/28 13:49:13,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 5557; shouldBePlaying: True; saved webCamTextureID: -140; current ID: -140; lastUpdateCount: 5107
2023/03/28 13:49:28,Resetting timeout to 1:49:43 PM
2023/03/28 13:49:28,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 6008; shouldBePlaying: True; saved webCamTextureID: -140; current ID: -140; lastUpdateCount: 5557
2023/03/28 13:49:43,Resetting timeout to 1:49:58 PM
2023/03/28 13:49:43,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 6457; shouldBePlaying: True; saved webCamTextureID: -140; current ID: -140; lastUpdateCount: 6008
2023/03/28 13:49:58,Resetting timeout to 1:50:13 PM
2023/03/28 13:49:58,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 6907; shouldBePlaying: True; saved webCamTextureID: -140; current ID: -140; lastUpdateCount: 6457
2023/03/28 13:50:13,Resetting timeout to 1:50:28 PM
2023/03/28 13:50:13,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 7358; shouldBePlaying: True; saved webCamTextureID: -140; current ID: -140; lastUpdateCount: 6907
2023/03/28 13:50:28,Resetting timeout to 1:50:43 PM
2023/03/28 13:50:28,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 7808; shouldBePlaying: True; saved webCamTextureID: -140; current ID: -140; lastUpdateCount: 7358
2023/03/28 13:50:43,Resetting timeout to 1:50:58 PM
2023/03/28 13:50:43,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 8258; shouldBePlaying: True; saved webCamTextureID: -140; current ID: -140; lastUpdateCount: 7808
2023/03/28 13:50:58,Resetting timeout to 1:51:13 PM
2023/03/28 13:50:58,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 8708; shouldBePlaying: True; saved webCamTextureID: -140; current ID: -140; lastUpdateCount: 8258
2023/03/28 13:51:13,Resetting timeout to 1:51:28 PM
2023/03/28 13:51:13,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 9158; shouldBePlaying: True; saved webCamTextureID: -140; current ID: -140; lastUpdateCount: 8708
2023/03/28 13:51:28,Resetting timeout to 1:51:43 PM
2023/03/28 13:51:28,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 9609; shouldBePlaying: True; saved webCamTextureID: -140; current ID: -140; lastUpdateCount: 9158
2023/03/28 13:51:43,Resetting timeout to 1:51:58 PM
2023/03/28 13:51:43,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 10058; shouldBePlaying: True; saved webCamTextureID: -140; current ID: -140; lastUpdateCount: 9609
2023/03/28 13:51:58,Resetting timeout to 1:52:13 PM
2023/03/28 13:51:58,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 10509; shouldBePlaying: True; saved webCamTextureID: -140; current ID: -140; lastUpdateCount: 10058
2023/03/28 13:52:13,Resetting timeout to 1:52:28 PM
2023/03/28 13:52:13,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 10959; shouldBePlaying: True; saved webCamTextureID: -140; current ID: -140; lastUpdateCount: 10509
2023/03/28 13:52:28,Resetting timeout to 1:52:43 PM
2023/03/28 13:52:28,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 11409; shouldBePlaying: True; saved webCamTextureID: -140; current ID: -140; lastUpdateCount: 10959
2023/03/28 13:52:43,Resetting timeout to 1:52:58 PM
2023/03/28 13:52:43,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 11859; shouldBePlaying: True; saved webCamTextureID: -140; current ID: -140; lastUpdateCount: 11409
2023/03/28 13:52:56,Refined scan thread successfully created and executed in 356.2073 milliseconds.
2023/03/28 13:52:56,GameEvent raised: NewPreview
2023/03/28 13:52:56,Refined scan successfully copied to preview mats in 2.0003 milliseconds.
2023/03/28 13:52:57,Refined scan thread successfully created and executed in 352.7963 milliseconds.
2023/03/28 13:52:57,GameEvent raised: NewPreview
2023/03/28 13:52:57,Refined scan successfully copied to preview mats in 0.9998 milliseconds.
2023/03/28 13:52:58,Resetting timeout to 1:53:13 PM
2023/03/28 13:52:58,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 12279; shouldBePlaying: True; saved webCamTextureID: -140; current ID: -140; lastUpdateCount: 11859
2023/03/28 13:52:58,Refined scan thread successfully created and executed in 359.9496 milliseconds.
2023/03/28 13:52:58,GameEvent raised: NewPreview
2023/03/28 13:52:58,Refined scan successfully copied to preview mats in 1.0154 milliseconds.
2023/03/28 13:52:59,Refined scan thread successfully created and executed in 353.2057 milliseconds.
2023/03/28 13:52:59,GameEvent raised: NewPreview
2023/03/28 13:52:59,Refined scan successfully copied to preview mats in 2.0435 milliseconds.
2023/03/28 13:52:59,Refined scan thread successfully created and executed in 346.7038 milliseconds.
2023/03/28 13:52:59,GameEvent raised: NewPreview
2023/03/28 13:52:59,Refined scan successfully copied to preview mats in 2.0128 milliseconds.
2023/03/28 13:53:00,Refined scan thread successfully created and executed in 335.5678 milliseconds.
2023/03/28 13:53:00,GameEvent raised: NewPreview
2023/03/28 13:53:00,Refined scan successfully copied to preview mats in 2.0023 milliseconds.
2023/03/28 13:53:01,Refined scan thread successfully created and executed in 352.0932 milliseconds.
2023/03/28 13:53:01,GameEvent raised: NewPreview
2023/03/28 13:53:01,Refined scan successfully copied to preview mats in 1.0049 milliseconds.
2023/03/28 13:53:02,Refined scan thread successfully created and executed in 358.0905 milliseconds.
2023/03/28 13:53:02,GameEvent raised: NewPreview
2023/03/28 13:53:02,Refined scan successfully copied to preview mats in 2.0028 milliseconds.
2023/03/28 13:53:02,Refined scan thread successfully created and executed in 369.2901 milliseconds.
2023/03/28 13:53:02,GameEvent raised: NewPreview
2023/03/28 13:53:02,Refined scan successfully copied to preview mats in 2.0041 milliseconds.
2023/03/28 13:53:03,Refined scan thread successfully created and executed in 354.0329 milliseconds.
2023/03/28 13:53:03,GameEvent raised: NewPreview
2023/03/28 13:53:03,Refined scan successfully copied to preview mats in 3.0085 milliseconds.
2023/03/28 13:53:04,Refined scan thread successfully created and executed in 371.553 milliseconds.
2023/03/28 13:53:04,GameEvent raised: NewPreview
2023/03/28 13:53:04,Refined scan successfully copied to preview mats in 1.0003 milliseconds.
2023/03/28 13:53:05,Refined scan thread successfully created and executed in 382.9006 milliseconds.
2023/03/28 13:53:05,GameEvent raised: NewPreview
2023/03/28 13:53:05,Refined scan successfully copied to preview mats in 1.9994 milliseconds.
2023/03/28 13:53:06,Refined scan thread successfully created and executed in 361.9363 milliseconds.
2023/03/28 13:53:06,GameEvent raised: NewPreview
2023/03/28 13:53:06,Refined scan successfully copied to preview mats in 1.0037 milliseconds.
2023/03/28 13:53:07,Refined scan thread successfully created and executed in 352.3101 milliseconds.
2023/03/28 13:53:07,GameEvent raised: NewPreview
2023/03/28 13:53:07,Refined scan successfully copied to preview mats in 2.5151 milliseconds.
2023/03/28 13:53:08,Refined scan thread successfully created and executed in 346.6855 milliseconds.
2023/03/28 13:53:08,GameEvent raised: NewPreview
2023/03/28 13:53:08,Refined scan successfully copied to preview mats in 0.9998 milliseconds.
2023/03/28 13:53:09,Refined scan thread successfully created and executed in 352.7997 milliseconds.
2023/03/28 13:53:09,GameEvent raised: NewPreview
2023/03/28 13:53:09,Refined scan successfully copied to preview mats in 2.5171 milliseconds.
2023/03/28 13:53:09,Refined scan thread successfully created and executed in 350.2275 milliseconds.
2023/03/28 13:53:09,GameEvent raised: NewPreview
2023/03/28 13:53:09,Refined scan successfully copied to preview mats in 1 milliseconds.
2023/03/28 13:53:10,Refined scan thread successfully created and executed in 350.453 milliseconds.
2023/03/28 13:53:10,GameEvent raised: NewPreview
2023/03/28 13:53:10,Refined scan successfully copied to preview mats in 1.9988 milliseconds.
2023/03/28 13:53:11,Refined scan thread successfully created and executed in 356.335 milliseconds.
2023/03/28 13:53:11,GameEvent raised: NewPreview
2023/03/28 13:53:11,Refined scan successfully copied to preview mats in 1.0056 milliseconds.
2023/03/28 13:53:12,Refined scan thread successfully created and executed in 356.5584 milliseconds.
2023/03/28 13:53:12,GameEvent raised: NewPreview
2023/03/28 13:53:12,Refined scan successfully copied to preview mats in 1.9979 milliseconds.
2023/03/28 13:53:13,Resetting timeout to 1:53:28 PM
2023/03/28 13:53:13,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 12729; shouldBePlaying: True; saved webCamTextureID: -140; current ID: -140; lastUpdateCount: 12279
2023/03/28 13:53:13,Refined scan thread successfully created and executed in 362.61 milliseconds.
2023/03/28 13:53:13,GameEvent raised: NewPreview
2023/03/28 13:53:13,Refined scan successfully copied to preview mats in 1.5618 milliseconds.
2023/03/28 13:53:13,Refined scan thread successfully created and executed in 334.8232 milliseconds.
2023/03/28 13:53:13,GameEvent raised: NewPreview
2023/03/28 13:53:13,Refined scan successfully copied to preview mats in 1.0005 milliseconds.
2023/03/28 13:53:15,Refined scan thread successfully created and executed in 342.391 milliseconds.
2023/03/28 13:53:15,GameEvent raised: NewPreview
2023/03/28 13:53:15,Refined scan successfully copied to preview mats in 1.0036 milliseconds.
2023/03/28 13:53:15,Refined scan thread successfully created and executed in 335.0595 milliseconds.
2023/03/28 13:53:15,GameEvent raised: NewPreview
2023/03/28 13:53:15,Refined scan successfully copied to preview mats in 2.161 milliseconds.
2023/03/28 13:53:16,Refined scan thread successfully created and executed in 337.983 milliseconds.
2023/03/28 13:53:16,GameEvent raised: NewPreview
2023/03/28 13:53:16,Refined scan successfully copied to preview mats in 2.6813 milliseconds.
2023/03/28 13:53:17,Refined scan thread successfully created and executed in 319.8232 milliseconds.
2023/03/28 13:53:17,GameEvent raised: NewPreview
2023/03/28 13:53:17,Refined scan successfully copied to preview mats in 2.0003 milliseconds.
2023/03/28 13:53:18,Refined scan thread successfully created and executed in 337.6118 milliseconds.
2023/03/28 13:53:18,GameEvent raised: NewPreview
2023/03/28 13:53:18,Refined scan successfully copied to preview mats in 1.0299 milliseconds.
2023/03/28 13:53:19,Refined scan thread successfully created and executed in 385.4701 milliseconds.
2023/03/28 13:53:19,GameEvent raised: NewPreview
2023/03/28 13:53:19,Refined scan successfully copied to preview mats in 0.9972 milliseconds.
2023/03/28 13:53:19,Refined scan thread successfully created and executed in 339.7961 milliseconds.
2023/03/28 13:53:19,GameEvent raised: NewPreview
2023/03/28 13:53:19,Refined scan successfully copied to preview mats in 2.0036 milliseconds.
2023/03/28 13:53:20,Refined scan thread successfully created and executed in 330.9832 milliseconds.
2023/03/28 13:53:20,GameEvent raised: NewPreview
2023/03/28 13:53:20,Refined scan successfully copied to preview mats in 1.002 milliseconds.
2023/03/28 13:53:21,Refined scan thread successfully created and executed in 334.9903 milliseconds.
2023/03/28 13:53:21,GameEvent raised: NewPreview
2023/03/28 13:53:21,Refined scan successfully copied to preview mats in 2.5128 milliseconds.
2023/03/28 13:53:22,Refined scan thread successfully created and executed in 325.3748 milliseconds.
2023/03/28 13:53:22,GameEvent raised: NewPreview
2023/03/28 13:53:22,Refined scan successfully copied to preview mats in 0.9995 milliseconds.
2023/03/28 13:53:23,Refined scan thread successfully created and executed in 312.272 milliseconds.
2023/03/28 13:53:23,GameEvent raised: NewPreview
2023/03/28 13:53:23,Refined scan successfully copied to preview mats in 1.9994 milliseconds.
2023/03/28 13:53:23,Refined scan thread successfully created and executed in 329.3743 milliseconds.
2023/03/28 13:53:23,GameEvent raised: NewPreview
2023/03/28 13:53:23,Refined scan successfully copied to preview mats in 1.9999 milliseconds.
2023/03/28 13:53:24,Refined scan thread successfully created and executed in 344.4494 milliseconds.
2023/03/28 13:53:24,GameEvent raised: NewPreview
2023/03/28 13:53:24,Refined scan successfully copied to preview mats in 2.01 milliseconds.
2023/03/28 13:53:25,Refined scan thread successfully created and executed in 354.431 milliseconds.
2023/03/28 13:53:25,GameEvent raised: NewPreview
2023/03/28 13:53:25,Refined scan successfully copied to preview mats in 0.9987 milliseconds.
2023/03/28 13:53:26,Refined scan thread successfully created and executed in 336.8572 milliseconds.
2023/03/28 13:53:26,GameEvent raised: NewPreview
2023/03/28 13:53:26,Refined scan successfully copied to preview mats in 1.0011 milliseconds.
2023/03/28 13:53:26,Refined scan thread successfully created and executed in 329.2272 milliseconds.
2023/03/28 13:53:26,GameEvent raised: NewPreview
2023/03/28 13:53:26,Refined scan successfully copied to preview mats in 2.0043 milliseconds.
2023/03/28 13:53:28,Resetting timeout to 1:53:43 PM
2023/03/28 13:53:28,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 13179; shouldBePlaying: True; saved webCamTextureID: -140; current ID: -140; lastUpdateCount: 12729
2023/03/28 13:53:28,Refined scan thread successfully created and executed in 336.5626 milliseconds.
2023/03/28 13:53:28,GameEvent raised: NewPreview
2023/03/28 13:53:28,Refined scan successfully copied to preview mats in 2.5166 milliseconds.
