Timestamp, Message
2023/03/24 12:27:58,Re-initializing HD Pro Webcam C920...
2023/03/24 12:27:58,Initializing from myWebCamTextureToMatHelper...
2023/03/24 12:27:58,Releasing resources...
2023/03/24 12:27:58,OnWebCamTextureToMatHelperDisposed
2023/03/24 12:27:58,Successfully found correct camera.
2023/03/24 12:27:58,NEW webCamTexture ID: -154
2023/03/24 12:27:59,Resetting update count...
2023/03/24 12:27:59,Setting should be playing to true...
2023/03/24 12:27:59,WebCamTextureToMatHelper: Devicename:HD Pro Webcam C920 name: width:640 height:480 fps:60 videoRotationAngle:0 videoVerticallyMirrored:False isFrongFacing:True
2023/03/24 12:27:59,Calling OnWebCamTextureToMatHelperInitialized...
2023/03/24 12:27:59,OnWebCamTextureToMatHelperInitialized. Screen.width 1920 Screen.height 1080 Screen.orientation Portrait
2023/03/24 12:27:59,GameEvent raised: WebcamTextureToMatHelperInitialized
2023/03/24 12:27:59,Resetting update count...
2023/03/24 12:28:00,Resetting timeout to 12:28:15 PM
2023/03/24 12:28:00,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 19; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: -1
2023/03/24 12:28:15,Resetting timeout to 12:28:30 PM
2023/03/24 12:28:15,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 469; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 19
2023/03/24 12:28:30,Resetting timeout to 12:28:45 PM
2023/03/24 12:28:30,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 901; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 469
2023/03/24 12:28:45,Resetting timeout to 12:29:00 PM
2023/03/24 12:28:45,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 1351; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 901
2023/03/24 12:29:00,Resetting timeout to 12:29:15 PM
2023/03/24 12:29:00,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 1801; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 1351
2023/03/24 12:29:15,Resetting timeout to 12:29:30 PM
2023/03/24 12:29:15,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 2252; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 1801
2023/03/24 12:29:30,Resetting timeout to 12:29:45 PM
2023/03/24 12:29:30,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 2702; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 2252
2023/03/24 12:29:45,Resetting timeout to 12:30:00 PM
2023/03/24 12:29:45,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 3152; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 2702
2023/03/24 12:30:00,Resetting timeout to 12:30:15 PM
2023/03/24 12:30:00,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 3602; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 3152
2023/03/24 12:30:15,Resetting timeout to 12:30:30 PM
2023/03/24 12:30:15,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 4052; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 3602
2023/03/24 12:30:30,Resetting timeout to 12:30:45 PM
2023/03/24 12:30:30,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 4502; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 4052
2023/03/24 12:30:45,Resetting timeout to 12:31:00 PM
2023/03/24 12:30:45,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 4953; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 4502
2023/03/24 12:31:00,Resetting timeout to 12:31:15 PM
2023/03/24 12:31:00,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 5402; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 4953
2023/03/24 12:31:15,Resetting timeout to 12:31:30 PM
2023/03/24 12:31:15,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 5853; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 5402
2023/03/24 12:31:30,Resetting timeout to 12:31:45 PM
2023/03/24 12:31:30,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 6303; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 5853
2023/03/24 12:31:45,Resetting timeout to 12:32:00 PM
2023/03/24 12:31:45,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 6753; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 6303
2023/03/24 12:32:00,Resetting timeout to 12:32:15 PM
2023/03/24 12:32:00,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 7203; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 6753
2023/03/24 12:32:15,Resetting timeout to 12:32:30 PM
2023/03/24 12:32:15,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 7653; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 7203
2023/03/24 12:32:30,Resetting timeout to 12:32:45 PM
2023/03/24 12:32:30,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 8103; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 7653
2023/03/24 12:32:45,Resetting timeout to 12:33:00 PM
2023/03/24 12:32:45,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 8554; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 8103
2023/03/24 12:33:00,Resetting timeout to 12:33:15 PM
2023/03/24 12:33:00,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 9003; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 8554
2023/03/24 12:33:15,Resetting timeout to 12:33:30 PM
2023/03/24 12:33:15,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 9454; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 9003
2023/03/24 12:33:30,Resetting timeout to 12:33:45 PM
2023/03/24 12:33:30,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 9904; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 9454
2023/03/24 12:33:45,Resetting timeout to 12:34:00 PM
2023/03/24 12:33:45,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 10354; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 9904
2023/03/24 12:34:00,Resetting timeout to 12:34:15 PM
2023/03/24 12:34:00,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 10804; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 10354
2023/03/24 12:34:15,Resetting timeout to 12:34:30 PM
2023/03/24 12:34:15,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 11254; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 10804
2023/03/24 12:34:30,Resetting timeout to 12:34:45 PM
2023/03/24 12:34:30,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 11704; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 11254
2023/03/24 12:34:45,Resetting timeout to 12:35:00 PM
2023/03/24 12:34:45,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 12154; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 11704
2023/03/24 12:35:00,Resetting timeout to 12:35:15 PM
2023/03/24 12:35:00,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 12604; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 12154
2023/03/24 12:35:15,Resetting timeout to 12:35:30 PM
2023/03/24 12:35:15,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 13055; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 12604
2023/03/24 12:35:30,Resetting timeout to 12:35:45 PM
2023/03/24 12:35:30,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 13505; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 13055
2023/03/24 12:35:45,Resetting timeout to 12:36:00 PM
2023/03/24 12:35:45,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 13955; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 13505
2023/03/24 12:36:00,Resetting timeout to 12:36:15 PM
2023/03/24 12:36:00,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 14405; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 13955
2023/03/24 12:36:15,Resetting timeout to 12:36:30 PM
2023/03/24 12:36:15,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 14855; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 14405
2023/03/24 12:36:30,Resetting timeout to 12:36:45 PM
2023/03/24 12:36:30,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 15305; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 14855
2023/03/24 12:36:45,Resetting timeout to 12:37:00 PM
2023/03/24 12:36:45,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 15755; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 15305
2023/03/24 12:37:00,Resetting timeout to 12:37:15 PM
2023/03/24 12:37:00,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 16205; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 15755
2023/03/24 12:37:15,Resetting timeout to 12:37:30 PM
2023/03/24 12:37:15,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 16656; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 16205
2023/03/24 12:37:30,Resetting timeout to 12:37:45 PM
2023/03/24 12:37:30,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 17105; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 16656
2023/03/24 12:37:45,Resetting timeout to 12:38:00 PM
2023/03/24 12:37:45,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 17556; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 17105
2023/03/24 12:38:00,Resetting timeout to 12:38:15 PM
2023/03/24 12:38:00,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 18006; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 17556
2023/03/24 12:38:15,Resetting timeout to 12:38:30 PM
2023/03/24 12:38:15,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 18456; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 18006
2023/03/24 12:38:30,Resetting timeout to 12:38:45 PM
2023/03/24 12:38:30,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 18906; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 18456
2023/03/24 12:38:45,Resetting timeout to 12:39:00 PM
2023/03/24 12:38:45,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 19356; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 18906
2023/03/24 12:39:00,Resetting timeout to 12:39:15 PM
2023/03/24 12:39:00,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 19806; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 19356
2023/03/24 12:39:15,Resetting timeout to 12:39:30 PM
2023/03/24 12:39:15,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 20257; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 19806
2023/03/24 12:39:30,Resetting timeout to 12:39:45 PM
2023/03/24 12:39:30,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 20706; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 20257
2023/03/24 12:39:45,Resetting timeout to 12:40:00 PM
2023/03/24 12:39:45,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 21157; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 20706
2023/03/24 12:40:00,Resetting timeout to 12:40:15 PM
2023/03/24 12:40:00,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 21607; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 21157
2023/03/24 12:40:15,Resetting timeout to 12:40:30 PM
2023/03/24 12:40:15,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 22057; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 21607
2023/03/24 12:40:30,Resetting timeout to 12:40:45 PM
2023/03/24 12:40:30,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 22507; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 22057
2023/03/24 12:40:45,Resetting timeout to 12:41:00 PM
2023/03/24 12:40:45,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 22957; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 22507
2023/03/24 12:41:00,Resetting timeout to 12:41:15 PM
2023/03/24 12:41:00,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 23407; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 22957
2023/03/24 12:41:15,Resetting timeout to 12:41:30 PM
2023/03/24 12:41:15,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 23857; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 23407
2023/03/24 12:41:30,Resetting timeout to 12:41:45 PM
2023/03/24 12:41:30,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 24308; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 23857
2023/03/24 12:41:45,Resetting timeout to 12:42:00 PM
2023/03/24 12:41:45,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 24758; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 24308
2023/03/24 12:42:00,Resetting timeout to 12:42:15 PM
2023/03/24 12:42:00,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 25148; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 24758
2023/03/24 12:42:15,Resetting timeout to 12:42:30 PM
2023/03/24 12:42:15,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 25598; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 25148
2023/03/24 12:42:30,Resetting timeout to 12:42:45 PM
2023/03/24 12:42:30,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 26048; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 25598
2023/03/24 12:42:45,Resetting timeout to 12:43:00 PM
2023/03/24 12:42:45,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 26498; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 26048
2023/03/24 12:43:00,Resetting timeout to 12:43:15 PM
2023/03/24 12:43:00,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 26949; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 26498
2023/03/24 12:43:15,Resetting timeout to 12:43:30 PM
2023/03/24 12:43:15,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 27398; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 26949
2023/03/24 12:43:30,Resetting timeout to 12:43:45 PM
2023/03/24 12:43:30,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 27849; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 27398
2023/03/24 12:43:45,Resetting timeout to 12:44:00 PM
2023/03/24 12:43:45,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 28299; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 27849
2023/03/24 12:44:00,Resetting timeout to 12:44:15 PM
2023/03/24 12:44:00,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 28749; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 28299
2023/03/24 12:44:15,Resetting timeout to 12:44:30 PM
2023/03/24 12:44:15,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 29199; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 28749
2023/03/24 12:44:30,Resetting timeout to 12:44:45 PM
2023/03/24 12:44:30,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 29649; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 29199
2023/03/24 12:44:45,Resetting timeout to 12:45:00 PM
2023/03/24 12:44:45,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 30099; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 29649
2023/03/24 12:45:00,Resetting timeout to 12:45:15 PM
2023/03/24 12:45:00,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 30550; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 30099
2023/03/24 12:45:15,Resetting timeout to 12:45:30 PM
2023/03/24 12:45:15,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 30999; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 30550
2023/03/24 12:45:30,Resetting timeout to 12:45:45 PM
2023/03/24 12:45:30,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 31450; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 30999
2023/03/24 12:45:45,Resetting timeout to 12:46:00 PM
2023/03/24 12:45:45,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 31900; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 31450
2023/03/24 12:46:00,Resetting timeout to 12:46:15 PM
2023/03/24 12:46:00,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 32350; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 31900
2023/03/24 12:46:15,Resetting timeout to 12:46:30 PM
2023/03/24 12:46:15,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 32800; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 32350
2023/03/24 12:46:30,Resetting timeout to 12:46:45 PM
2023/03/24 12:46:30,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 33250; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 32800
2023/03/24 12:46:45,Resetting timeout to 12:47:00 PM
2023/03/24 12:46:45,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 33700; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 33250
2023/03/24 12:47:00,Resetting timeout to 12:47:15 PM
2023/03/24 12:47:00,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 34150; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 33700
2023/03/24 12:47:15,Resetting timeout to 12:47:30 PM
2023/03/24 12:47:15,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 34600; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 34150
2023/03/24 12:47:30,Resetting timeout to 12:47:45 PM
2023/03/24 12:47:30,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 35051; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 34600
2023/03/24 12:47:45,Resetting timeout to 12:48:00 PM
2023/03/24 12:47:45,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 35501; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 35051
2023/03/24 12:48:00,Resetting timeout to 12:48:15 PM
2023/03/24 12:48:00,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 35951; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 35501
2023/03/24 12:48:15,Resetting timeout to 12:48:30 PM
2023/03/24 12:48:15,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 36401; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 35951
2023/03/24 12:48:30,Resetting timeout to 12:48:45 PM
2023/03/24 12:48:30,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 36851; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 36401
2023/03/24 12:48:45,Resetting timeout to 12:49:00 PM
2023/03/24 12:48:45,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 37301; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 36851
2023/03/24 12:49:00,Resetting timeout to 12:49:15 PM
2023/03/24 12:49:00,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 37751; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 37301
2023/03/24 12:49:15,Resetting timeout to 12:49:30 PM
2023/03/24 12:49:15,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 38201; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 37751
2023/03/24 12:49:30,Resetting timeout to 12:49:45 PM
2023/03/24 12:49:30,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 38652; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 38201
2023/03/24 12:49:45,Resetting timeout to 12:50:00 PM
2023/03/24 12:49:45,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 39101; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 38652
2023/03/24 12:50:00,Resetting timeout to 12:50:15 PM
2023/03/24 12:50:00,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 39552; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 39101
2023/03/24 12:50:15,Resetting timeout to 12:50:30 PM
2023/03/24 12:50:15,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 40002; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 39552
2023/03/24 12:50:30,Resetting timeout to 12:50:45 PM
2023/03/24 12:50:30,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 40452; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 40002
2023/03/24 12:50:45,Resetting timeout to 12:51:00 PM
2023/03/24 12:50:45,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 40902; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 40452
2023/03/24 12:51:00,Resetting timeout to 12:51:15 PM
2023/03/24 12:51:00,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 41352; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 40902
2023/03/24 12:51:15,Resetting timeout to 12:51:30 PM
2023/03/24 12:51:15,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 41802; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 41352
2023/03/24 12:51:30,Resetting timeout to 12:51:45 PM
2023/03/24 12:51:30,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 42253; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 41802
2023/03/24 12:51:45,Resetting timeout to 12:52:00 PM
2023/03/24 12:51:45,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 42702; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 42253
2023/03/24 12:52:00,Resetting timeout to 12:52:15 PM
2023/03/24 12:52:00,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 43153; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 42702
2023/03/24 12:52:15,Resetting timeout to 12:52:30 PM
2023/03/24 12:52:15,Checking devices... webCamTexture is null: False; isPlaying: True; updateCount: 43603; shouldBePlaying: True; saved webCamTextureID: -154; current ID: -154; lastUpdateCount: 43153
2023/03/24 12:52:30,Resetting timeout to 12:52:45 PM
